1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.66,0.54,-1,3,UN_DX_0,doors-54,0,0.01,0.96,0,61096b18dc10f2a5fb0db48b,0
0.84,0.15,-1,4,UN_NX_0,doors-72,0,0,0.99,0,61096b18dc10f2a5fb0db48b,0
0.1,0.22,0.86,5,PX_PX_0,doors-162,0.51,0,0.52,0,61096b18dc10f2a5fb0db48b,0
0.26,0.17,0.89,6,PX_UN_0,doors-216,0.51,0.51,0.51,0,61096b18dc10f2a5fb0db48b,0
0.76,0.32,0.13,7,PX_NX_0,doors-621,0.51,0.5,0,0,61096b18dc10f2a5fb0db48b,0
0.6,0.49,-1,8,UN_UN_0,doors-54,0.48,0.49,0.49,0,61096b18dc10f2a5fb0db48b,0
0.49,0.49,-1,9,UN_UN_0,goals-216,0.13,0.21,0.83,0,61096b18dc10f2a5fb0db48b,0
0.47,0.47,0,10,NX_UN_0,goals-216,0.1,0.17,0.9,0,61096b18dc10f2a5fb0db48b,0
0.49,0.49,0,11,PX_PX_0,goals-333,0.46,0.47,0.47,0,61096b18dc10f2a5fb0db48b,0
0.49,0.5,0.02,12,NX_PX_0,goals-162,0.09,0.82,0.23,0,61096b18dc10f2a5fb0db48b,0
0.19,0.84,-1,13,DX_PX_0,goals-333,0.47,0.48,0.49,0,61096b18dc10f2a5fb0db48b,0
0.95,0.86,0,14,PX_UN_0,goals-621,0.9,0.26,0.1,4,61096b18dc10f2a5fb0db48b,0
0.99,0.01,-1,15,DX_UN_0,goals-621,0.85,0.19,0.09,0,61096b18dc10f2a5fb0db48b,0
0.5,0.5,-1,16,UN_PX_0,goals-162,0.07,0.89,0.15,0,61096b18dc10f2a5fb0db48b,0
0.62,0.44,-1,1,UN_UN_0,doors-54,0.52,0.55,0.53,0,60dceeaa19d94b7d2651c389,0
0.85,0.29,-1,2,UN_DX_0,doors-72,0.05,0.03,0.96,0,60dceeaa19d94b7d2651c389,0
0.75,0.59,-1,3,UN_PX_0,doors-54,0.73,0.01,0.64,0,60dceeaa19d94b7d2651c389,0
0.14,0.81,0.29,4,PX_NX_0,doors-162,0.65,0.64,0.11,0,60dceeaa19d94b7d2651c389,0
0.07,0.03,0.93,5,PX_DX_0,doors-621,0.03,0.02,0.99,0,60dceeaa19d94b7d2651c389,0
0.26,0.92,-1,6,UN_NX_0,doors-27,0.03,0.77,0.29,0,60dceeaa19d94b7d2651c389,0
0.31,0.16,0.74,7,PX_PX_0,doors-216,0.4,0.71,0.33,0,60dceeaa19d94b7d2651c389,0
0.72,0.69,0.01,8,PX_UN_0,doors-333,0.51,0.54,0.58,0,60dceeaa19d94b7d2651c389,0
0.56,0.53,0.02,9,PX_UN_0,goals-162,0.08,0.78,0.23,0,60dceeaa19d94b7d2651c389,0
0.43,0.57,-1,10,UN_PX_0,goals-216,0.1,0.06,0.91,0,60dceeaa19d94b7d2651c389,0
0.15,0.86,-1,11,DX_PX_0,goals-621,0.91,0.16,0.05,0,60dceeaa19d94b7d2651c389,0
0.04,0.98,0.01,12,PX_PX_0,goals-621,1,0.01,0.01,0,60dceeaa19d94b7d2651c389,0
0.99,0.01,-1,13,DX_UN_0,goals-162,0.17,0.97,0.01,0,60dceeaa19d94b7d2651c389,0
0.52,0.53,-1,14,UN_UN_0,goals-333,0.52,0.54,0.55,0,60dceeaa19d94b7d2651c389,0
0.78,0.62,0.29,15,NX_PX_0,goals-216,0.23,0.11,0.91,0,60dceeaa19d94b7d2651c389,0
0.84,0.81,0.03,16,NX_UN_0,goals-333,0.57,0.57,0.58,0,60dceeaa19d94b7d2651c389,0
0.69,0.15,0.55,1,PX_DX_0,doors-621,0.08,0.14,0.89,0,60e73dc83a5b65a43f1e3b37,1
0.08,0.68,0.57,2,PX_PX_0,doors-216,0.16,0.57,0.68,0,60e73dc83a5b65a43f1e3b37,1
0.48,0.49,-1,3,UN_UN_0,doors-54,0.5,0.49,0.5,0,60e73dc83a5b65a43f1e3b37,1
0.62,0.62,0.17,4,PX_NX_0,doors-162,0.63,0.64,0.12,0,60e73dc83a5b65a43f1e3b37,1
0.51,0.51,-1,5,UN_DX_0,doors-72,0,0.02,0.99,0,60e73dc83a5b65a43f1e3b37,1
0.5,0.51,-1,6,UN_NX_0,doors-27,0.02,0.53,0.55,0,60e73dc83a5b65a43f1e3b37,1
0.8,0.27,0.02,7,PX_UN_0,doors-333,0.51,0.51,0.54,0,60e73dc83a5b65a43f1e3b37,1
0.5,0.49,-1,8,UN_PX_0,doors-54,0.62,0.03,0.52,0,60e73dc83a5b65a43f1e3b37,1
0.51,0.53,-1,9,UN_UN_0,goals-333,0.48,0.48,0.48,0,60e73dc83a5b65a43f1e3b37,1
0.63,0.51,0.05,10,PX_UN_0,goals-162,0.51,0.52,0.53,0,60e73dc83a5b65a43f1e3b37,1
0.48,0.49,0.21,11,PX_PX_0,goals-621,0.51,0.08,0.67,0,60e73dc83a5b65a43f1e3b37,1
0.51,0.51,0.1,12,NX_PX_0,goals-216,0.51,0.07,0.54,0,60e73dc83a5b65a43f1e3b37,1
1,0,-1,13,DX_UN_0,goals-162,0.49,0.5,0.49,0,60e73dc83a5b65a43f1e3b37,1
0.51,0.51,-1,14,UN_PX_0,goals-216,0.55,0,0.56,0,60e73dc83a5b65a43f1e3b37,1
0.5,0.5,0,15,NX_UN_0,goals-333,0.51,0.52,0.52,0,60e73dc83a5b65a43f1e3b37,1
0.2,0.77,-1,16,DX_PX_0,goals-621,0.55,0.73,0.2,0,60e73dc83a5b65a43f1e3b37,1
0.48,0.48,0,1,NX_UN_0,goals-216,0.36,0.36,0.36,0,60659fa1c158d333d9ec89b8,0
0.46,0.46,-1,2,UN_PX_0,goals-162,0.47,0,0.47,1,60659fa1c158d333d9ec89b8,0
0,1,-1,3,DX_PX_0,goals-333,0.39,0.62,0,0,60659fa1c158d333d9ec89b8,0
0.48,0.48,0,4,PX_UN_0,goals-621,0.47,0.47,0.47,0,60659fa1c158d333d9ec89b8,0
0.49,0.48,0.49,5,NX_PX_0,goals-162,0.44,0,0.44,0,60659fa1c158d333d9ec89b8,0
0.46,0.46,-1,6,UN_UN_0,goals-216,0.43,0.43,0.43,0,60659fa1c158d333d9ec89b8,0
0.47,0.47,0,7,PX_PX_0,goals-333,0.46,0.05,0.47,0,60659fa1c158d333d9ec89b8,0
1,0,-1,8,DX_UN_0,goals-621,0.13,0.48,0.48,0,60659fa1c158d333d9ec89b8,0
0.5,0.5,-1,9,UN_DX_0,doors-54,0.05,0.04,0.95,0,60659fa1c158d333d9ec89b8,0
0.13,0.14,0.8,10,PX_DX_0,doors-333,0.11,0.11,0.91,0,60659fa1c158d333d9ec89b8,0
0.51,0.51,0,11,PX_UN_0,doors-216,0.47,0.47,0.48,0,60659fa1c158d333d9ec89b8,0
0.33,0.67,0.16,12,PX_PX_0,doors-162,0.27,0.28,0.79,0,60659fa1c158d333d9ec89b8,0
0.79,0.79,0.06,13,PX_NX_0,doors-621,0.67,0.67,0,0,60659fa1c158d333d9ec89b8,0
0.46,0.47,-1,14,UN_NX_0,doors-72,0,0.65,0.66,0,60659fa1c158d333d9ec89b8,0
0.46,0.46,-1,15,UN_UN_0,doors-54,0.49,0.5,0.51,0,60659fa1c158d333d9ec89b8,0
0.5,0.5,-1,16,UN_PX_0,doors-27,0.49,0.05,0.5,0,60659fa1c158d333d9ec89b8,0
0.85,0.84,0.41,1,PX_NX_0,doors-162,0.81,0.82,0.13,0,5ce9b0e4be5a6b00163f6870,0
0.5,0.49,-1,2,UN_NX_0,doors-27,0.15,0.77,0.77,0,5ce9b0e4be5a6b00163f6870,0
0.62,0.49,-1,3,UN_DX_0,doors-72,0.14,0.15,0.88,0,5ce9b0e4be5a6b00163f6870,0
0.63,0.46,-1,4,UN_PX_0,doors-54,0.5,0.08,0.51,0,5ce9b0e4be5a6b00163f6870,0
0.53,0.74,0.32,5,PX_PX_0,doors-216,0.07,0.08,0.76,0,5ce9b0e4be5a6b00163f6870,0
0.52,0.19,0.53,6,PX_DX_0,doors-621,0.13,0.15,0.88,0,5ce9b0e4be5a6b00163f6870,0
0.72,0.45,0.06,7,PX_UN_0,doors-333,0.51,0.51,0.52,0,5ce9b0e4be5a6b00163f6870,0
0.5,0.5,-1,8,UN_UN_0,doors-54,0.48,0.49,0.48,0,5ce9b0e4be5a6b00163f6870,0
0.73,0.52,0.04,9,PX_UN_0,goals-162,0.44,0.7,0.49,0,5ce9b0e4be5a6b00163f6870,0
0.63,0.64,0.3,10,NX_PX_0,goals-216,0.53,0.48,0.62,0,5ce9b0e4be5a6b00163f6870,0
0.76,0.08,-1,11,DX_UN_0,goals-162,0.47,0.68,0.55,0,5ce9b0e4be5a6b00163f6870,0
0.52,0.52,-1,12,UN_PX_0,goals-216,0.49,0.02,0.6,0,5ce9b0e4be5a6b00163f6870,0
0.49,0.5,-1,13,UN_UN_0,goals-333,0.48,0.49,0.49,0,5ce9b0e4be5a6b00163f6870,0
0.5,0.51,0.08,14,PX_PX_0,goals-621,0.7,0.03,0.46,0,5ce9b0e4be5a6b00163f6870,0
0.19,0.66,-1,15,DX_PX_0,goals-621,0.6,0.44,0.02,0,5ce9b0e4be5a6b00163f6870,0
0.49,0.5,0.02,16,NX_UN_0,goals-333,0.47,0.46,0.46,0,5ce9b0e4be5a6b00163f6870,0
0.85,0.08,-1,1,DX_UN_0,goals-216,0.5,0.41,0.76,0,5f2acd4b53b8533a53c7bc89,0
0.49,0.47,-1,2,UN_UN_0,goals-621,0.73,0.53,0.42,0,5f2acd4b53b8533a53c7bc89,0
0.82,0.77,0.08,3,NX_UN_0,goals-621,0.75,0.47,0.49,0,5f2acd4b53b8533a53c7bc89,0
0.15,0.89,-1,4,DX_PX_0,goals-162,0.4,0.92,0.06,0,5f2acd4b53b8533a53c7bc89,0
0.59,0.59,0.08,5,NX_PX_0,goals-333,0.29,0.15,0.84,0,5f2acd4b53b8533a53c7bc89,0
0.39,0.49,-1,6,UN_PX_0,goals-333,0.58,0.06,0.59,0,5f2acd4b53b8533a53c7bc89,0
0.65,0.46,0.12,7,PX_UN_0,goals-216,0.63,0.62,0.58,0,5f2acd4b53b8533a53c7bc89,0
0.63,0.59,0.04,8,PX_PX_0,goals-162,0.39,0.07,0.68,0,5f2acd4b53b8533a53c7bc89,0
0.76,0.43,0.05,9,PX_NX_0,doors-216,0.76,0.75,0.07,0,5f2acd4b53b8533a53c7bc89,0
0.73,0.45,-1,10,UN_NX_0,doors-54,0.07,0.69,0.66,0,5f2acd4b53b8533a53c7bc89,0
0.73,0.53,0.18,11,PX_UN_0,doors-621,0.35,0.71,0.08,0,5f2acd4b53b8533a53c7bc89,0
0.64,0.59,0.19,12,PX_PX_0,doors-333,0.11,0.06,0.87,0,5f2acd4b53b8533a53c7bc89,0
0.23,0.14,0.82,13,PX_DX_0,doors-162,0.18,0.28,0.91,0,5f2acd4b53b8533a53c7bc89,0
0.5,0.83,-1,14,UN_DX_0,doors-27,0.02,0.05,0.89,0,5f2acd4b53b8533a53c7bc89,0
0.51,0.55,-1,15,UN_PX_0,doors-54,0.65,0.06,0.6,0,5f2acd4b53b8533a53c7bc89,0
0.67,0.56,-1,16,UN_UN_0,doors-72,0.66,0.66,0.66,0,5f2acd4b53b8533a53c7bc89,0
0.72,0.72,0,1,PX_NX_0,doors-216,0.76,0.76,0,0,5edec2b3e095321650bddc22,0
0.81,0.81,-1,2,UN_PX_0,doors-54,1,0,0.16,0,5edec2b3e095321650bddc22,0
0.83,0.82,0,3,PX_PX_0,doors-333,0.84,0.01,0.94,0,5edec2b3e095321650bddc22,0
0.63,0.88,-1,4,UN_DX_0,doors-27,0.02,0,1,0,5edec2b3e095321650bddc22,0
0.82,0.69,-1,5,UN_NX_0,doors-54,0,0.85,0.85,0,5edec2b3e095321650bddc22,0
0.87,0.72,-1,6,UN_UN_0,doors-72,0.74,0.25,0.75,0,5edec2b3e095321650bddc22,0
0.77,0.45,0.29,7,PX_UN_0,doors-621,0.64,0.65,0.76,1,5edec2b3e095321650bddc22,0
0.13,0.68,0.9,8,PX_DX_0,doors-162,0.24,0.08,0.53,0,5edec2b3e095321650bddc22,0
0.76,0.76,-1,9,UN_PX_0,goals-333,0.73,0,0.57,0,5edec2b3e095321650bddc22,0
0.92,0.14,0,10,PX_UN_0,goals-216,0.42,0.46,0.77,6,5edec2b3e095321650bddc22,0
0.77,0.77,-1,11,UN_UN_0,goals-621,0.78,0.59,0.42,0,5edec2b3e095321650bddc22,0
0.35,0.73,0.07,12,PX_PX_0,goals-162,0.58,0,0.81,0,5edec2b3e095321650bddc22,0
0.79,0.8,0.01,13,NX_UN_0,goals-621,0.88,0.66,0.45,0,5edec2b3e095321650bddc22,0
0.75,0.75,0,14,NX_PX_0,goals-333,0.54,0,0.82,0,5edec2b3e095321650bddc22,0
0.84,0.55,-1,15,DX_UN_0,goals-216,0.43,0.27,0.88,0,5edec2b3e095321650bddc22,0
0,0.92,-1,16,DX_PX_0,goals-162,0.27,0.89,0.53,0,5edec2b3e095321650bddc22,0
1,0.21,0.07,1,PX_NX_0,doors-621,0.54,0.64,0,0,605de3af48d7a575adb95b09,1
0.76,0.47,-1,2,UN_UN_0,doors-54,0.49,0.48,0.49,0,605de3af48d7a575adb95b09,1
0.12,0.06,0.88,3,PX_UN_0,doors-216,0.28,0.79,0.02,0,605de3af48d7a575adb95b09,1
0.05,0.91,0.1,4,PX_PX_0,doors-162,0.02,0.02,0.91,0,605de3af48d7a575adb95b09,1
0.5,0.5,0.5,5,PX_DX_0,doors-333,0.07,0.06,1,0,605de3af48d7a575adb95b09,1
0.92,0.11,-1,6,UN_NX_0,doors-72,0.03,0.71,0.83,0,605de3af48d7a575adb95b09,1
0.82,0.4,-1,7,UN_DX_0,doors-54,0,0,1,0,605de3af48d7a575adb95b09,1
0.08,0.89,-1,8,UN_PX_0,doors-27,0.71,0,0.62,0,605de3af48d7a575adb95b09,1
0.06,0.84,-1,9,DX_PX_0,goals-333,0.12,0.82,0.14,0,605de3af48d7a575adb95b09,1
0.79,0.11,-1,10,DX_UN_0,goals-621,0.84,0.09,0.08,0,605de3af48d7a575adb95b09,1
0.14,0.75,0.07,11,PX_PX_0,goals-333,0.25,0.07,0.71,0,605de3af48d7a575adb95b09,1
0.75,0.77,0.12,12,NX_UN_0,goals-216,0.08,0.09,0.88,0,605de3af48d7a575adb95b09,1
0.25,0.71,0.06,13,NX_PX_0,goals-162,0.04,0.84,0.13,0,605de3af48d7a575adb95b09,1
0.83,0.1,0.08,14,PX_UN_0,goals-621,0.92,0.14,0.05,0,605de3af48d7a575adb95b09,1
0.47,0.47,-1,15,UN_UN_0,goals-216,0.08,0.06,0.87,0,605de3af48d7a575adb95b09,1
0.47,0.47,-1,16,UN_PX_0,goals-162,0.05,0.88,0.09,0,605de3af48d7a575adb95b09,1
0.95,0.3,0,1,PX_NX_0,doors-216,0.22,0.96,0.02,0,5fa507fa0776431b370bc0c7,1
0,0.95,-1,2,UN_NX_0,doors-54,0.01,0.92,0.06,0,5fa507fa0776431b370bc0c7,1
0.03,0.01,0.96,3,PX_DX_0,doors-162,0.11,0,1,0,5fa507fa0776431b370bc0c7,1
0.49,0.46,-1,4,UN_PX_0,doors-54,0.77,0.01,0.78,0,5fa507fa0776431b370bc0c7,1
0.73,0.74,-1,5,UN_UN_0,doors-72,0.86,0.02,0.85,0,5fa507fa0776431b370bc0c7,1
0.01,0.02,0.97,6,PX_PX_0,doors-333,1,0.01,0.02,1,5fa507fa0776431b370bc0c7,1
0.81,0.51,-1,7,UN_DX_0,doors-27,0.03,0.04,0.97,0,5fa507fa0776431b370bc0c7,1
0.96,0.01,0,8,PX_UN_0,doors-621,0.01,0.02,1,2,5fa507fa0776431b370bc0c7,1
0.01,0.03,0.97,9,NX_PX_0,goals-333,0.02,0.03,0.97,0,5fa507fa0776431b370bc0c7,1
0.99,0.01,-1,10,DX_PX_0,goals-162,0.01,0.97,0.02,0,5fa507fa0776431b370bc0c7,1
0.49,0.48,-1,11,UN_UN_0,goals-621,0.5,0.02,0.51,0,5fa507fa0776431b370bc0c7,1
0.98,0.01,-1,12,DX_UN_0,goals-216,0.69,0.76,0.01,0,5fa507fa0776431b370bc0c7,1
0.66,0.66,-1,13,UN_PX_0,goals-333,0.53,0.01,0.52,0,5fa507fa0776431b370bc0c7,1
0.49,0.5,0,14,PX_UN_0,goals-216,0.01,0.03,0.98,0,5fa507fa0776431b370bc0c7,1
0.99,0,0,15,NX_UN_0,goals-621,0,0.98,0.02,0,5fa507fa0776431b370bc0c7,1
0.01,0.02,0.98,16,PX_PX_0,goals-162,0.98,0.01,0,0,5fa507fa0776431b370bc0c7,1
1,0,0.01,1,NX_UN_0,goals-216,0,0.01,1,4,61292a3404d387db5b0b2a32,1
1,0,0,2,PX_UN_0,goals-621,0,0,1,0,61292a3404d387db5b0b2a32,1
1,0,-1,3,DX_UN_0,goals-621,1,0.01,0.02,0,61292a3404d387db5b0b2a32,1
0,0.96,-1,4,UN_UN_0,goals-216,0,0,1,0,61292a3404d387db5b0b2a32,1
0.01,1,0.01,5,PX_PX_0,goals-333,0.02,1,0.01,0,61292a3404d387db5b0b2a32,1
1,0.01,-1,6,DX_PX_0,goals-333,1,0,0.01,0,61292a3404d387db5b0b2a32,1
1,0.02,-1,7,UN_PX_0,goals-162,1,0.02,0.04,0,61292a3404d387db5b0b2a32,1
0.03,0.01,1,8,NX_PX_0,goals-162,1,0.01,0.01,0,61292a3404d387db5b0b2a32,1
1,0.01,-1,9,UN_DX_0,doors-54,0.01,0,1,0,61292a3404d387db5b0b2a32,1
0.02,1,0.02,10,PX_DX_0,doors-333,0.02,0.02,1,0,61292a3404d387db5b0b2a32,1
1,0.02,-1,11,UN_NX_0,doors-72,0,1,0,0,61292a3404d387db5b0b2a32,1
0,0,1,12,PX_UN_0,doors-216,1,0.01,0.01,0,61292a3404d387db5b0b2a32,1
1,0.01,-1,13,UN_UN_0,doors-54,0,0,1,0,61292a3404d387db5b0b2a32,1
0,1,0.04,14,PX_PX_0,doors-162,1,0.01,0.01,0,61292a3404d387db5b0b2a32,1
0.02,1,-1,15,UN_PX_0,doors-27,0.01,1,0.01,0,61292a3404d387db5b0b2a32,1
1,0,0.01,16,PX_NX_0,doors-621,1,0,0,0,61292a3404d387db5b0b2a32,1
1,0,0,1,PX_NX_0,doors-216,0.71,0.69,0.17,0,571de12713b1b70012be47f6,0
0.51,0.49,0.49,2,PX_PX_0,doors-333,0.36,0.36,0.61,0,571de12713b1b70012be47f6,0
0.76,0.34,-1,3,UN_UN_0,doors-72,0.47,0.47,0.47,0,571de12713b1b70012be47f6,0
0.75,0.3,0.16,4,PX_UN_0,doors-621,0.25,0.81,0.24,0,571de12713b1b70012be47f6,0
0.11,0.75,0.21,5,PX_DX_0,doors-162,0.18,0.18,0.73,0,571de12713b1b70012be47f6,0
0.67,0.57,-1,6,UN_PX_0,doors-54,0.8,0.1,0.78,0,571de12713b1b70012be47f6,0
0.5,0.5,-1,7,UN_DX_0,doors-27,0.2,0.2,0.77,0,571de12713b1b70012be47f6,0
0.74,0.6,-1,8,UN_NX_0,doors-54,0.12,0.8,0.79,0,571de12713b1b70012be47f6,0
0.87,0.86,0.1,9,NX_UN_0,goals-621,0.85,0.4,0.09,0,571de12713b1b70012be47f6,0
0.48,0.48,-1,10,UN_UN_0,goals-621,0.85,0.3,0.19,0,571de12713b1b70012be47f6,0
0.61,0.25,0.18,11,PX_UN_0,goals-216,0.27,0.12,0.81,0,571de12713b1b70012be47f6,0
0.41,0.62,-1,12,DX_PX_0,goals-162,0.16,0.82,0.29,0,571de12713b1b70012be47f6,0
0.48,0.48,-1,13,UN_PX_0,goals-333,0.47,0.47,0.47,0,571de12713b1b70012be47f6,0
0.5,0.5,0.5,14,NX_PX_0,goals-333,0.51,0.5,0.5,0,571de12713b1b70012be47f6,0
0.68,0.54,-1,15,DX_UN_0,goals-216,0.25,0.1,0.76,0,571de12713b1b70012be47f6,0
0.53,0.67,0.21,16,PX_PX_0,goals-162,0.38,0.24,0.6,0,571de12713b1b70012be47f6,0
0,1,0,1,PX_UN_0,doors-162,0.64,0.09,0.09,0,60e43d16eb3536f1618652fb,1
1,0,-1,2,UN_UN_0,doors-27,0.52,0.53,0.53,0,60e43d16eb3536f1618652fb,1
0,1,0,3,PX_NX_0,doors-333,0.53,0.52,0.52,0,60e43d16eb3536f1618652fb,1
0.03,1,0.03,4,PX_PX_0,doors-621,0.01,0.04,1,0,60e43d16eb3536f1618652fb,1
0.02,0.01,1,5,PX_DX_0,doors-216,0,0,1,0,60e43d16eb3536f1618652fb,1
0.98,0,-1,6,UN_NX_0,doors-54,0.02,0,1,0,60e43d16eb3536f1618652fb,1
1,0,-1,7,UN_PX_0,doors-72,0.5,0.01,0.53,0,60e43d16eb3536f1618652fb,1
0,1,-1,8,UN_DX_0,doors-54,0.03,0.02,1,0,60e43d16eb3536f1618652fb,1
0,1,0,9,PX_PX_0,goals-216,0,0,1,0,60e43d16eb3536f1618652fb,1
0.5,0.49,0,10,NX_PX_0,goals-621,0.51,1,0.51,0,60e43d16eb3536f1618652fb,1
0.48,0.48,-1,11,DX_PX_0,goals-216,0.02,0.51,0.52,0,60e43d16eb3536f1618652fb,1
0.49,0.47,0,12,PX_UN_0,goals-333,0.5,0,0.54,0,60e43d16eb3536f1618652fb,1
0.46,0.48,0,13,NX_UN_0,goals-162,0.26,0.74,0.52,0,60e43d16eb3536f1618652fb,1
0.5,0.5,-1,14,UN_PX_0,goals-621,0.51,0,0.48,0,60e43d16eb3536f1618652fb,1
1,0,-1,15,DX_UN_0,goals-333,0.48,0.48,0.48,0,60e43d16eb3536f1618652fb,1
0.49,0.48,-1,16,UN_UN_0,goals-162,0.18,0.72,0.4,0,60e43d16eb3536f1618652fb,1
0.51,0.5,0.49,1,PX_UN_0,doors-621,0.19,0.64,0.83,0,60859f820e5009a67adb3921,0
0.56,0.55,-1,2,UN_PX_0,doors-54,0.84,0.57,0.54,0,60859f820e5009a67adb3921,0
0.2,0.17,0.9,3,PX_DX_0,doors-162,0.5,0.11,0.94,0,60859f820e5009a67adb3921,0
0.22,0.89,-1,4,UN_DX_0,doors-27,0.03,0.06,0.9,0,60859f820e5009a67adb3921,0
0.91,0.02,0.7,5,PX_NX_0,doors-216,0.49,0.87,0.05,0,60859f820e5009a67adb3921,0
0.73,0.07,0.74,6,PX_PX_0,doors-333,0.9,0.41,0.03,0,60859f820e5009a67adb3921,0
0.66,0.79,-1,7,UN_NX_0,doors-54,0.05,0.85,0.08,0,60859f820e5009a67adb3921,0
0.89,0.56,-1,8,UN_UN_0,doors-72,0.75,0.75,0,0,60859f820e5009a67adb3921,0
0.05,0.94,-1,9,DX_PX_0,goals-162,0.17,0.95,0.02,0,60859f820e5009a67adb3921,0
0.86,0.57,0.21,10,NX_UN_0,goals-621,0.54,0.85,0.04,0,60859f820e5009a67adb3921,0
0.28,0.37,0.85,11,NX_PX_0,goals-333,0.86,0.16,0.59,0,60859f820e5009a67adb3921,0
0.73,0.15,0.86,12,PX_PX_0,goals-162,0.92,0.47,0.05,0,60859f820e5009a67adb3921,0
0.81,0.68,-1,13,UN_PX_0,goals-333,0.85,0.08,0.41,0,60859f820e5009a67adb3921,0
0.62,0.83,0.05,14,PX_UN_0,goals-216,0.41,0.45,0.57,2,60859f820e5009a67adb3921,0
0.8,0.19,-1,15,DX_UN_0,goals-216,0.79,0.18,0.67,0,60859f820e5009a67adb3921,0
0.91,0.8,-1,16,UN_UN_0,goals-621,0.69,0.79,0.05,0,60859f820e5009a67adb3921,0
0.84,0.36,0.47,1,PX_PX_0,doors-162,0.61,0.11,0.79,0,6023df50d5c2d7069115de3f,0
0.83,0.5,-1,2,UN_UN_0,doors-54,0.52,0.29,0.78,0,6023df50d5c2d7069115de3f,0
0.48,0.75,-1,3,UN_DX_0,doors-54,0.67,0.25,0.94,0,6023df50d5c2d7069115de3f,0
0.73,0.44,0.62,4,PX_NX_0,doors-621,0.53,0.73,0.88,0,6023df50d5c2d7069115de3f,0
0.4,0.84,-1,5,UN_PX_0,doors-27,0.84,0.49,0.99,0,6023df50d5c2d7069115de3f,0
0.25,0.96,-1,6,UN_NX_0,doors-72,0.19,0.62,0.86,0,6023df50d5c2d7069115de3f,0
0.5,0.17,0.92,7,PX_UN_0,doors-216,0.51,0.76,0.31,0,6023df50d5c2d7069115de3f,0
0.18,0.39,0.9,8,PX_DX_0,doors-333,0.8,0.5,0.94,0,6023df50d5c2d7069115de3f,0
0.28,0.86,-1,9,UN_PX_0,goals-162,0.35,0.83,0.64,0,6023df50d5c2d7069115de3f,0
0.72,0.27,0.49,10,PX_UN_0,goals-621,0.53,0.86,0.34,0,6023df50d5c2d7069115de3f,0
0.85,0.33,-1,11,DX_UN_0,goals-621,0.84,0.58,0.22,0,6023df50d5c2d7069115de3f,0
0.72,0.49,0.18,12,PX_PX_0,goals-333,0.26,0.46,0.88,0,6023df50d5c2d7069115de3f,0
0.52,0.23,0.9,13,NX_PX_0,goals-162,0.24,0.46,0.93,0,6023df50d5c2d7069115de3f,0
0.87,0.42,-1,14,UN_UN_0,goals-216,0.46,0.27,0.89,0,6023df50d5c2d7069115de3f,0
0.21,0.87,-1,15,DX_PX_0,goals-333,0.47,0.89,0.18,0,6023df50d5c2d7069115de3f,0
0.72,0.17,0.48,16,NX_UN_0,goals-216,0.58,0.12,0.81,0,6023df50d5c2d7069115de3f,0
0.78,0.27,-1,1,UN_PX_0,goals-333,1,0.29,0.78,0,606340ca7faac7025f31dd57,1
0.75,0.32,0.51,2,NX_PX_0,goals-333,0.34,0.5,0.51,0,606340ca7faac7025f31dd57,1
0.47,0.72,-1,3,UN_UN_0,goals-621,0.7,0.48,0.51,0,606340ca7faac7025f31dd57,1
0.21,0.79,-1,4,DX_PX_0,goals-162,0.35,0.73,0.35,0,606340ca7faac7025f31dd57,1
0.63,0.3,0.46,5,PX_PX_0,goals-162,0.41,0.41,0.81,0,606340ca7faac7025f31dd57,1
0.74,0.07,-1,6,DX_UN_0,goals-216,0.73,0.41,0.45,0,606340ca7faac7025f31dd57,1
0.5,0.69,0.11,7,NX_UN_0,goals-621,0.51,0.75,0.12,0,606340ca7faac7025f31dd57,1
0.75,0.76,0.23,8,PX_UN_0,goals-216,0.63,0.43,0.54,0,606340ca7faac7025f31dd57,1
0.04,0.49,0.97,9,PX_DX_0,doors-162,0.22,0.24,0.95,0,606340ca7faac7025f31dd57,1
0.56,0.6,0.21,10,PX_NX_0,doors-216,0.62,0.64,0.5,0,606340ca7faac7025f31dd57,1
0.51,0.76,0.14,11,PX_PX_0,doors-333,0.36,0.38,0.77,0,606340ca7faac7025f31dd57,1
0.5,0.6,-1,12,UN_DX_0,doors-27,0.15,0.15,0.81,0,606340ca7faac7025f31dd57,1
0.74,0.6,-1,13,UN_PX_0,doors-54,0.8,0.44,0.77,0,606340ca7faac7025f31dd57,1
0.74,0.58,0,14,PX_UN_0,doors-621,0.32,0.72,0.59,0,606340ca7faac7025f31dd57,1
0.72,0.61,-1,15,UN_UN_0,doors-72,0.64,0.64,0.67,0,606340ca7faac7025f31dd57,1
0.7,0.62,-1,16,UN_NX_0,doors-54,0.36,0.76,0.71,0,606340ca7faac7025f31dd57,1
0.9,0.04,0.04,1,PX_NX_0,doors-216,0.46,0.47,0.26,0,5c377642bc6444000133aae9,0
0.75,0.16,-1,2,UN_UN_0,doors-72,0.46,0.46,0.45,0,5c377642bc6444000133aae9,0
0.76,0.23,0.16,3,PX_UN_0,doors-621,0.4,0.78,0.58,0,5c377642bc6444000133aae9,0
0.5,0.37,-1,4,UN_NX_0,doors-54,0.19,0.6,0.79,3,5c377642bc6444000133aae9,0
